Title,Reviews,Sold,Original Price,Store Name,Store City,Description,Order Processing,Positive Feedback,Total Feedback,Product URL
COOLER MASTER MK730 TKL BROWN SWITCH MECHANICAL GAMING KEYBOARD ,,,Rp499.000,Hariwinata,Jakarta Pusat,"HARAP TANYAKAN STOK TERLEBIH DAHULU SEBELUM DIORDERREGARDS,HariwinataMK730GAME SMARTER, NOT HARDERThe compact, tenkeyless version of the MK750, the MK730 mechanical gaming keyboard is the scrappy, lovable younger brother that somehow beats you regularly online. The strikingly sexy floating key design with brushed aluminum profile gives way to durable Cherry MX switches, intuitive On-the-fly Controls, and hybrid key rollover to ensure peak performance through the toughest battles. If that weren't enough, a removable magnetic wrist rest gives comfort during long sessions, while an RGB lightbar surrounding the bottom and sides gives subtle illumination that doesn't come off as lonely peacocking.Take Your Game On The GoThe tenkeyless format of the MK730 ensures that you can take your arsenal to go without sacrificing any of the performance or features necessary for total victory. Theres no need to use the dusty loaner keyboard at your friends place  the MK730 chews up and spits out stock keyboards for breakfast.Keyboard Switch Type    Cherry MXMaterial    Plastic, Aluminum, PU LeatherColor   Smoky Gunmetal Aluminum BrushLED Color   RGB, 16.7 million colorsKeyboard Polling Rate   1000HzKeyboard Response Rate  1ms / 1000HzKeyboard MCU    32bit ARM Cortex M3On-board Memory     512KBOn-the-fly System   Yes, for Multi-media, Macro Recording and Lighting ControlMultimedia Keys     Through Function Key (FN)Smart Cable Manager     Yes, 3 WaysWrist rest  Removable magnetic with soft PU LeatherCable   Detachable braided USB Type-C, 1.8m/70.9 inchSoftware    Yes, Cooler Master PortalConnector Cable     USB 2.0Dimensions (L x W x H)  360.0 x 192.0 x 41.5 mm, 360.0 x 183.5 x 41.5 mm (without wristrest)Weight  698gWarranty    2 yearsProduct     KeyboardKeyboard Type   MechanicalProduct Name    MK730",± 13 jam,1.610 Feedback Positif,dari 1.616 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4hpct2a-jual-cooler-master-mk730-tkl-brown-switch-mechanical-gaming-keyboard
KEYBOARD GAMING RAPTOR RG-KM870 MECHANICAL HOT-SWAP TKL ,,,Rp307.000,Das Technology,Jakarta Pusat,"4 Light ModeHOT SWAP Key PullerMechanical TKL Keyboard4 Colour Model :Green White Blue White, Pink White, Grey WhiteSpesifikasi:20 Mode Pencahayaan BerjalanKeycap Injeksi GandaN-key RolloverMode Pencahayaan yang DisesuaikanDukungan: Win7, Win8, Win10Dimensi Produk : 35012030 mmSumber Informasi & Spesifikasi: 3 POWER UP.Das :D--Terima kasih banyak Anda telah mengunjungi toko kami:DSukses & Sehat selalu untuk Anda:DHormat kami,Das TechnologyYour Best Tech Partner & Solution Center - Authorized Master DealerMall Mangga Dua Lt. 3 No.45 - Visit our Playroom Stores to test productsCheckout our 5 other stores - Locations @ our IGIG: @Das_Tech (Follow for Giveaways, Info & Promo :D)E: The.dastechnologycomWeb: wwwthedastechcomJam Kerja: 10.30-17.30 (Pengiriman hari yang sama < jam 15.30)NB:Hubungi kami via fitur ""Diskusi Produk'' Bukalapak untuk respons tercepat :DCantumkan permintaan seperti: Warna, Jenis, Packing, Waktu, Dll di kolom keterangan pembelian. Jika tidak ada permintaan pada invoice, kami yang akan membantu menentukan yah :DKami merupakan Master Dealer Resmi, seluruh produk kami dijamin Original, Ready & Siap Dipesan.",± 20 jam,9.482 Feedback Positif,dari 9.684 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4hpvyhv-jual-keyboard-gaming-raptor-rg-km870-mechanical-hot-swap-tkl
Redragon Mechanical Wireless Gaming Keyboard WHITE GREY FIZZ -K616RGB ,,,Rp480.000,Citra Komputer,Jakarta Barat,"SETIAP PEMBELIAN AKAN DAPAT FREE BABYGOLD SELAMA PERSEDIAAN MASIH ADA, SEGERA CHEKOUT!!!Wired,2.4G,bluetooth modesRGB full color LED backlit keysFull key anti-ghostingRed switch,DetachableSuper slim keycapsGolden plated USB portSpill proof designOUTEMU RED SWITCHGaming Keyboard, 61 Keys Compact Mechanical Keyboard Mixed-Colored Keycaps, Linear Red Switch, Pro Driver Support60% Wired & 2 Colors Keycaps: Redragon 60% keyboard in wired mode with fresh 2 colors mixed keycaps layout. Ultra-compact 61 keys with novel keycap color frees up precious desk space with vibrant elements.Hot-Swappable Red Switches: Most quiet mechanical switch, linear and soft key travel makes every click easy to register. Hot-swappable with other Redragon switches. Made to last with switches rated for 50 million keypresses.Vibrant RGB: Up to 20 presets backlighting modes are free to choose by the keyboard itself. Brightness and flowing speed is also adjustable on board. Select your own preferred modes for any playing.Pro Software Customizable: Expand your options using the available software to design your own new modes and effects found on redragonshop. Macros with different keybindings or shortcuts for more efficient work and gaming.Dedicated for FPS Gamer: Place the keyboard proper straight on your desktop and no more crooked way for mouse space saving, your mouse will never hit the keyboard any more. Enjoy waving the mouse without any worries and go get that Team Kills.",± 15 jam,11.197 Feedback Positif,dari 11.794 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/aksesoris-lainnya-241/4hgmfq1-jual-redragon-mechanical-wireless-gaming-keyboard-white-grey-fizz-k616rgb
keyboard Logitech G613 Wireless Mechanical Gaming Keyboard - Garansi Resmi ,,,Rp1.159.000,Das Technology,Jakarta Pusat,"G613 WIRELESS MECHANICAL GAMING KEYBOARDG613 adalah wireless keyboard generasi terbaru yang dirancang untuk gamer yang menuntut kemampuan switch mechanical berkinerja tinggi dan kebebasan wireless gaming.LIGHTSPEED WIRELESSMelalui perencanaan teknik dan desain end-to-end, Logitech G mengembangkan solusi wireless yang mantap untuk menyelesaikan permasalahan mendasar seperti jeda, stabilitas, dan konektivitas. Hasil akhirnya adalah LIGHTSPEED, solusi wireless pro-grade, yang mencapai kinerja seperti menggunakan kabel.ROMER-G TACTILESwitch Romer-G Tactile menghadirkan kinerja mechanical yang senyap dan akurat dengan nuansa dan daya tahan yang luar biasa dengan usia klik 70 juta kali. Pilihan profesional top esports, switch Romer-G Tactile memiliki aktuasi pendek pada 1,5 mm yang berarti 25% lebih cepat 1 jarak aktuasi 1,5 mm vs 2,0 mm pada switch mechanical standar. keystroke dibandingkan switch mechanical standar para saingan.TOMBOL G YANG DAPAT DIPROGRAMEnam tombol G khusus yang dapat diprogram dengan makro khusus dan perintah di aplikasi. Gunakan Logitech G HUB untuk mengatur dan mengelola profil, perintah, dan lain-lain dengan mudahnya.ISI KEMASANG613 wireless mechanical keyboardReceiver USB LIGHTSPEEDDudukan teleponKabel USB perpanjangan2 Baterai AADokumentasi pengguna--Terima kasih banyak Anda telah mengunjungi toko kami:DSukses & Sehat selalu untuk Anda:DHormat kami,Das TechnologyYour Best Tech Partner & Solution Center - Authorized Master DealerMall Mangga Dua Lt. 3 No.45 - Visit our Playroom Stores to test productsCheckout our 5 other stores - Locations @ our IGIG: @Das_Tech (Follow for Giveaways, Info & Promo :D)E: The.dastechnologycomWeb: wwwthedastechcomJam Kerja: 10.30-17.30 (Pengiriman hari yang sama < jam 15.30)",± 20 jam,9.482 Feedback Positif,dari 9.684 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4hleqds-jual-keyboard-logitech-g613-wireless-mechanical-gaming-keyboard-garansi-resmi
COUGAR PURI MINI RGB CHERRY MX RED MECHANICAL GAMING KEYBOARD ,,,Rp1.349.000,Hariwinata,Jakarta Pusat,"HARAP TANYAKAN STOK TERLEBIH DAHULU SEBELUM DIORDERREGARDS,HariwinataPURI MINI RGBCompact 60% RGB Mechanical Gaming KeyboardIncrease your power on the battlefield with the Puri Mini RGB 60% mechanical gaming keyboard! Features skilled craftsmanship, premium materials and minimalist design, this amazing gear accompanies you to achieve victory at every battle. Effortlessly take it anywhere with the compact form factor!Less is MoreCompact 60% Form FactorDesigned with a 60% form factor, Puri Mini RGB is great to save you a lot of space on your desk and easily move anywhere. Its compact design allows you to easily position the keyboard and leave more room for your mouse to have a more comfortable and ergonomic posture for gaming.Doubleshot PBT KeycapsWith Textured Feel and Greater DurabilityPuri Mini RGB is meticulously crafted from premium materials for greater durability. Equipped with Doubleshot PBT keycaps, the keyboard is tougher and wear-resistant. The key labels will not wear off over time. The keycaps are matte and shine-resistant, making Puri Mini RGB elegant and textured.GATERON Mechanical SwitchesEquipped with GATERON switches which have an excellent reputation among gamers, Puri Mini RGB features a low response time, better stability and durability. The reliable switches guarantee 50 million keystrokes!Good-Quality from the Inside OutThe 60% keyboard is made of superior materials for excellent quality and stability. Adding gaskets and a sound-absorbing foam inside to reduce noise and optimize the typing tactile feedback.SpecificationsProduct Name    COUGAR PURI MINI RGB Gaming KeyboardSwitches    MechanicalLube Switches   YesAnti-ghosting keys  N-Key RolloverMagnetic Protective Cover   YesSound Absorbing Foam    2 layersOn-board Memory     3 Profiles (Lighting & Macro)Backlight   14 light effectsSoftware    COUGAR PIXInterface   USB plug / USB Type-CCable length    1.8mWeight  690gDimension (LxWxH)   295 x 121 x 38.4 (mm)",± 13 jam,1.610 Feedback Positif,dari 1.616 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4hncrld-jual-cougar-puri-mini-rgb-cherry-mx-red-mechanical-gaming-keyboard
Keyboard Gaming Mechanical TKL Altec Lansing ALGK-8404 RGB - WhitePink ,,,Rp699.000,SpecialDealShop,Jakarta Utara,"SELAMA BARANG DAPAT DIBELI, BERARTI READY YA!SILAHKAN DIORDER!Fitur :- Desain bergaya dengan panel logam one-piece, tahan karat, tahan gores.- Keycaps injeksi dua warna yang tahan lama dan anti pudar.- Mendukung mode 6-key dan N-key opsional.- Mode tidur cerdas: tuan rumah memasuki keadaan tidur atau siaga ketika fungsi lampu latar dimatikan, dan tuan rumah melanjutkan mode sebelumnya setelah dimulai.- Keyboard memiliki serangkaian tombol fungsi pintasan yang umum digunakan bersama dengan Fn.Spesifikasi :- Keyboard Mechanical - Blue Switch- Warna Keycaps : Putih Pink (Lebih Dominan Putih)- Konektivitas: USB Berkabel- Jumlah kunci: 87/88/89- Umur kunci: 60 juta klik- Nilai tegangan/arus: DC 5V /150mA- Berat produk: 0,703kg- Ukuran produk: 325(L) x 128,69 (L) x 37,16 (T) mm- Platform operasi: Windows 2000, WIN XP, WIN7, WIN8, WIN10Garansi 1 Tahun",± 15 jam,8.191 Feedback Positif,dari 8.191 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4hb5tuy-jual-keyboard-gaming-mechanical-tkl-altec-lansing-algk-8404-rgb-whitepink
Wireless Mechanical Keyboard Gaming LOGITECH G613 ,,,Rp1.350.000,gadogadoit,Jakarta Pusat,"Garansi Resmi 2 tahun Logitech Indonesia (BOX kemasan harap disimpan)INFORMASI GARANSIGaransi Perangkat Keras Terbatas 2 TahunPERSYARATAN SISTEMLIGHTSPEED: Windows 7 atau versi terbaruMac OS X 10.10 atau versi terbaru Chrome OSAndroid 3.2 atau versi terbaru Port USBBluetooth: Perangkat berkemampuan Bluetooth dengan Windows 8 atau versi terbaru Mac OS X 10.12 atau versi terbaruOS ChromeAndroid 3.2 atau versi terbaruiOS 10 atau versi terbaruKONTEN KEMASANG613 wireless mechanical keyboardReceiver USB LIGHTSPEED Dudukan telepon Kabel USB perpanjangan 2 Baterai AADokumentasi penggunaKENOP TOMBOL ROMER-GDaya tahan: 70 juta penekanan tombolJarak aktuasi: 1,5 mmKekuatan aktuasi: 45 gTotal jarak yang dilalui: 3,2 mmUSIA BATERAI18 bulan1SPESIFIKASI FISIKTinggi: 478 mmLebar: 216 mmTebal: 33 mmBerat: 1410 g, mouse sajaBerat dengan 2 baterai AA: 1.460 g",± 1-2 hari,27.711 Feedback Positif,dari 28.381 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/339a3r7-jual-wireless-mechanical-keyboard-gaming-logitech-g613
Keyboard Redragon Semi Mechanical Gaming CENTAUR 2 - K506 ,,,Rp279.000,Citra Komputer,Jakarta Barat,"SETIAP PEMBELIAN AKAN DAPAT FREE BABYGOLD SELAMA PERSEDIAAN MASIH ADA, SEGERA CHEKOUT!!!Custom membrane switches for ultimate gaming performance7-Color LEDs with rainbow lighting effectsMetal and ABS construction for rigidity and longevity. Double-shot injection molded keycaps for clear backlighting104 full-size keyboard, numeric keypad, 12 multimedia keys, and splash-proof design10 backlighting modes, multimedia keysRedragon K506 Centaur 7-Color Rainbow Backlit Full-Size Gaming Keyboard With Numeric Keypad (Black)The Redragon K506 isn't your average gaming keyboard. Not only is it over-engineered and built to take a beating, it is loaded with features including double-shot injection molded keys, quiet gaming keys, crisp and bright LED backlighting, and 7-color LED with 10 lighting effects.One tough backlit gaming keyboard.104 double-shot injection molded LED backlit keys for razor sharp lighting that doesn't scratch off. 26 conflict free keys / anti-ghosting.Quiet membrane keys designed for nearly silent gaming with greater durability and responsiveness.12 multimedia keys.10 (solid and rainbow) lighting modes. Great for RTS, FPS, or MMO gaming.5.9 ft high-strength braided fiber cable with gold plated USBFull sized 104 keyboard with numeric keypad.Built like a tank. Over-engineered metal and ABS casing.For Windows 10, Windows 8, Windows 7, Windows Vista, and Windows XP.What's in the boxKeyboardUser guideWarranty card",± 15 jam,11.197 Feedback Positif,dari 11.794 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/aksesoris-lainnya-241/4hhi5z4-jual-keyboard-redragon-semi-mechanical-gaming-centaur-2-k506
Key Mechanical Keyboard USB Gaming Shortcut with 2 Knob - VD12 ,,,Rp274.000,YW Online store,Jakarta Barat,"Garansi 1 Bulan FiturBebas Atur Fungsi TombolBerfungsi sebagai shortcut yang dapat dengan bebas Anda atur tombolnya sesuai dengan kebutuhan. Anda dapat menggunakannya sebagai game controller agar pergerakan Anda lebih cepat daripada musuh, dan dapat juga difungsikan sebagai shortcut multimedia seperti membesarkan dan mengecilkan gambar, volume, mengganti trek dan lainnya juga bisa dilakukan dengan mudah hanya dengan satu tangan.Desain NyamanKeyboard ini menghadirkan kenyamanan ekstra pada saat Anda menggunakannya. Posisi yang tepat sehingga menempatkan pergelangan tangan pada posisi yang nyaman pada saat menggunakan keyboard ini. Dirancang untuk kecepatan dan kenyamanan walaupun dalam waktu yang cukup lama.Kompatibel di Seluruh AplikasiTombol shortcut ini dapat digunakan hampir di seluruh aplikasi multimedia seperti Adobe Photoshop dan lain-lain. Guna memudahkan Anda dalam melakukan pengerjaan karena tersedia beberapa tombol otomatis atau jalan pintas dalam satu pekerjaan.Kelengkapan ProdukRincian yang Anda dapatkan untuk pembelian produk ini:1 x 12 Key Mechanical Keyboard USB Gaming Shortcut with 2 Knob - VD121 x Kabel USB Type CSpesifikasi :Tipe Keyboard   Keyboard MechanicalKesesuaian Sistem Operasi   Windows, Mac, Vista, LinuxMaterial    AkrilikDimensi 130 x 72 x 35 mm",± 13 jam,3.776 Feedback Positif,dari 3.776 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4hlzdra-jual-key-mechanical-keyboard-usb-gaming-shortcut-with-2-knob-vd12
Paradox Gaming Ghost OPT64 Grey Mechanical Gaming Keyboard SK64 - Gateron Silver Switch ,,,Rp587.000,Galaxy Solusindo,Malang,"Dipersembahkan dalam 64keys yang dilengkapi dengan tombol arrow dan tombol Del.    Didukung dengan sistem pencahayaan RGB lebih dari 16 Juta Warna.    Menggunakan konstruksi ABS untuk casing body.    Dilengkapi dengan keycap ABS Double-shot.    Hadir dengan koneksi USB Type-C dengan panjang kabel 1.5M.    Mengusung fitur hotswap sehingga dapat dengan mudah mengganti switch.    Terdapat pilihan switch Gateron Optical Blue,Red, Brown, Black, Yellow dan Silver.    Memiliki dukungan untuk sistem Windows dan MAC.    Hadir dengan 3-layer programmable download mode.    Didukung dengan penyesuaian multi layer definition of on-board storage.Feature:Gateron Optical SwitchRGB Lighting EffectRemoveable Switch ( Hotswap ) 5 PinDetachable Type-C Cable64 Layout KeyboardPre-Lubed Stabilizer Keyboard",± 14 jam,7.214 Feedback Positif,dari 7.244 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4g86cqm-jual-paradox-gaming-ghost-opt64-grey-mechanical-gaming-keyboard-sk64-gateron-silver-switch
Keyboard Redragon Semi Mechanical Gaming CENTAUR 2 - K506 ,,,Rp279.000,Multi Komputer,Jakarta Barat,"SETIAP PEMBELIAN AKAN DAPAT FREE BABYGOLD SELAMA PERSEDIAAN MASIH ADA, SEGERA CHEKOUT!!!Custom membrane switches for ultimate gaming performance7-Color LEDs with rainbow lighting effectsMetal and ABS construction for rigidity and longevity. Double-shot injection molded keycaps for clear backlighting104 full-size keyboard, numeric keypad, 12 multimedia keys, and splash-proof design10 backlighting modes, multimedia keysRedragon K506 Centaur 7-Color Rainbow Backlit Full-Size Gaming Keyboard With Numeric Keypad (Black)The Redragon K506 isn't your average gaming keyboard. Not only is it over-engineered and built to take a beating, it is loaded with features including double-shot injection molded keys, quiet gaming keys, crisp and bright LED backlighting, and 7-color LED with 10 lighting effects.One tough backlit gaming keyboard.104 double-shot injection molded LED backlit keys for razor sharp lighting that doesn't scratch off. 26 conflict free keys / anti-ghosting.Quiet membrane keys designed for nearly silent gaming with greater durability and responsiveness.12 multimedia keys.10 (solid and rainbow) lighting modes. Great for RTS, FPS, or MMO gaming.5.9 ft high-strength braided fiber cable with gold plated USBFull sized 104 keyboard with numeric keypad.Built like a tank. Over-engineered metal and ABS casing.For Windows 10, Windows 8, Windows 7, Windows Vista, and Windows XP.What's in the boxKeyboardUser guideWarranty card",± 14 jam,20.779 Feedback Positif,dari 20.800 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/aksesoris-lainnya-241/4hhi5zd-jual-keyboard-redragon-semi-mechanical-gaming-centaur-2-k506
Mechanical Gaming Keyboard DAREU EK-880 Ten Key Less RGB ,,,Rp445.000,Citra Komputer,Jakarta Barat,"GARANSI RESMI 1 TAHUN DAREU INDONESIADAREU EK-880 Fitur :D-Switch Mechanical yang presisi dan bisa bertahan sampai 50 juta klik di setiap switchnya.Dengan Rainbow BacklightKey cap puller termasuk dalam setiap pembelianTeb Key Less Keyboard DesignBlue Switch, Red Switch & Brown Switch Available.Technical Specs Parameter :Product Name : EK-880 TEN KEY LESSInterface : USB (Wired)Switch : D-Switch MechanicalMaterial : ABSKey Fields : 2 BlockSystem Requirement : Windows XP/ Win7/Win 8/Win 10Dimension : 459,9 x 184,2 x 38,8 mmAvailable Color : BLACK",± 15 jam,11.197 Feedback Positif,dari 11.794 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4dz4zja-jual-mechanical-gaming-keyboard-dareu-ek-880-ten-key-less-rgb
Key Mechanical Keyboard RGB USB Gaming Shortcut - VD6R ,,,Rp159.000,YW Online store,Jakarta Barat,"Garansi 1 Bulan FiturBebas Atur Fungsi TombolBerfungsi sebagai shortcut yang dapat dengan bebas Anda atur tombolnya sesuai dengan kebutuhan. Anda dapat menggunakannya sebagai game controller agar pergerakan Anda lebih cepat daripada musuh, dan dapat juga difungsikan sebagai shortcut multimedia seperti membesarkan dan mengecilkan gambar, volume, mengganti trek dan lainnya juga bisa dilakukan dengan mudah hanya dengan satu tangan.Desain NyamanKeyboard ini menghadirkan kenyamanan ekstra pada saat Anda menggunakannya. Posisi yang tepat sehingga menempatkan pergelangan tangan pada posisi yang nyaman pada saat menggunakan keyboard ini. Dirancang untuk kecepatan dan kenyamanan walaupun dalam waktu yang cukup lama.Penuh Warna dengan Lampu RGBKeyboard dari VODOOL ini dilengkapi lampu RGB yang akan membuat tampilannya lebih menarik. Sangat berfungsi untuk mempercantik meja gaming atau kerja Anda dengan lampu warna-warni.SoftwareAgar tombol pada keyboard ini dapat dicustom sesuai dengan kebutuhan, maka Anda harus mengunduh software yang tertera pada link di bawah ini. Supaya keyboard dapat membantu meringankan pekerjaan Anda.Kelengkapan ProdukRincian yang Anda dapatkan untuk pembelian produk ini:1 x 6 Key Mechanical Keyboard RGB USB Gaming Shortcut - VD6R1 x Kabel USB Type CSpesifikasi :Tipe Keyboard   Keyboard MechanicalKesesuaian Sistem Operasi   Windows, Mac, Linux, VistaMaterial    AkrilikDimensi 102 x 58 x 35 mm",± 13 jam,3.776 Feedback Positif,dari 3.776 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4hlzdmj-jual-key-mechanical-keyboard-rgb-usb-gaming-shortcut-vd6r
